#{"t_start": 1667833080.0100543, "env_id": "abc-asic-v0"}
r,l,t,nd,lev,seq
0.208455,39,2677.670201,13731.09375,1675.8743896484375,rf -l; rf -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; rs -K 8; rs -K 8; b -l; b; ifraig; dc2; dc2; b; rs -K 8; rwz -l; dc2; rw -l; ifraig; b; &ifK3a_ifK3g; rwz; dc2; rs -K 8; rf -l; b -l; rfz; rwz; b; rwz -l; rwz -l; rfz -l; map_mst; rf; rfz -l
0.236129,39,2725.800063,14102.2421875,1574.7169189453125,dc2; rf -l; b -l; dc2; rfz; b -l; dc2; dc2; rf -l; b -l; b -l; rs -K 8; map_mst; rs -K 8 -l; rf; rf -l; b; rwz; ifraig; dc2; rwz; rf -l; b -l; dc2; rf -l; rwz -l; b -l; rwz -l; rf -l; rwz; rwz -l; rs -K 8 -l; rfz; b -l; rwz; rwz -l; b; rf -l; ifraig
0.284364,39,2769.670076,13612.8212890625,1528.321044921875,rf -l; dc2; dc2; dc2; dc2; dc2; rf -l; b; rwz -l; rwz -l; rfz -l; rfz; b; ifraig; rwz; dc2; b; rs -K 8; rfz -l; rs -K 8; rw -l; ifraig; ifraig; rf; rf -l; rwz; rfz; rwz; b -l; dc2; dc2; b -l; rf -l; rwz -l; rwz -l; ifraig; rfz; dc2; rs -K 8 -l
0.332167,39,2821.805797,13367.177734375,1452.4427490234375,rf -l; rf -l; dc2; dc2; dc2; dc2; rf -l; dc2; dc2; rs -K 8; dc2; b; b -l; b; b -l; dc2; rwz -l; rf -l; map_mst; rs -K 8 -l; rfz -l; rfz -l; rfz -l; dc2; ifraig; rf; rwz -l; rf -l; map_mst; ifraig; rs -K 8 -l; rf -l; dc2; rs -K 8; rwz -l; ifraig; ifraig; rwz -l; rs -K 8 -l
0.312949,39,2872.808637,13575.2626953125,1471.33544921875,dc2; dc2; b -l; b -l; rf -l; dc2; map_mst; rwz; rfz -l; rfz -l; dc2; dc2; b -l; b -l; dc2; dc2; dc2; b; rfz -l; rfz -l; b; rw -l; ifraig; rfz; rf; dc2; rs -K 8; ifraig; dc2; ifraig; rwz; rs -K 8; ifraig; dc2; rs -K 8 -l; b -l; b -l; ifraig; rf -l
0.380516,39,2939.24606,13935.9140625,1292.3052978515625,rf -l; dc2; rf -l; dc2; dc2; dc2; ifraig; b -l; dc2; rfz; rwz; rf -l; rs -K 8; rwz -l; rfz -l; dc2; dc2; rfz -l; dc2; b; rfz -l; rs -K 8; rfz -l; dc2; rw -l; b -l; dc2; dc2; b -l; rfz -l; rs -K 8; rwz -l; map_mst; ifraig; rfz -l; rs -K 8 -l; ifraig; &ifK3a_ifK3g; dc2
0.277214,39,2991.3402,13701.0009765625,1533.6573486328125,dc2; dc2; b -l; b; dc2; rf; rf -l; dc2; dc2; dc2; b; b; b; rwz -l; rfz -l; dc2; dc2; b; rwz -l; rs -K 8; ifraig; rf; dc2; dc2; rs -K 8; dc2; ifraig; dc2; rwz -l; dc2; ifraig; ifraig; rf -l; rwz; rfz; rwz -l; ifraig; ifraig; rs -K 8
0.334901,39,3045.416084,13704.033203125,1410.9395751953125,b -l; dc2; dc2; rf -l; dc2; rfz -l; rfz; rf -l; dc2; rfz; dc2; dc2; dc2; dc2; b -l; rf -l; dc2; rwz; rs -K 8; ifraig; dc2; ifraig; &ifK3a_ifK3g; dc2; rw -l; dc2; b -l; rfz -l; ifraig; rf -l; rf; rwz; rs -K 8; rs -K 8; rfz -l; ifraig; dc2; rfz -l; map_mst
0.289999,39,3104.048775,13489.8828125,1530.1065673828125,dc2; rf -l; dc2; dc2; rwz -l; dc2; dc2; rfz -l; dc2; dc2; rf -l; dc2; rfz; dc2; dc2; dc2; rfz -l; b -l; b -l; dc2; dc2; rfz; map_mst; rwz -l; rfz -l; ifraig; b -l; rf -l; rwz; ifraig; rwz; rs -K 8; dc2; b -l; rw -l; rf -l; rwz -l; map_mst; map_mst
0.382635,39,3163.295987,12874.490234375,1394.06494140625,rf -l; rf -l; dc2; rwz -l; dc2; b; rfz -l; ifraig; dc2; dc2; dc2; rs -K 8; rfz -l; rfz; dc2; dc2; rfz -l; rw; dc2; rwz -l; ifraig; dc2; rwz -l; dc2; map_mst; rfz -l; ifraig; rf; dc2; b -l; rs -K 8; dc2; rfz -l; rfz -l; rfz -l; dc2; dc2; rfz; rf -l
0.251015,39,3218.094517,13887.3916015625,1567.918212890625,dc2; rf -l; dc2; dc2; rf -l; b; rfz; dc2; b; b; dc2; rfz; ifraig; dc2; dc2; dc2; b; rwz -l; rwz -l; ifraig; dc2; rfz -l; dc2; dc2; dc2; rfz -l; b; rfz -l; rs -K 8; ifraig; dc2; b; rs -K 8; rfz -l; rwz -l; ifraig; ifraig; b -l; rwz
0.08032,39,3287.117074,15589.869140625,1715.0028076171875,rf -l; rf -l; rf -l; rwz; rwz -l; rw; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rw -l; rfz -l; rf -l; &ifK3a_ifK3g; dc2; dc2; rs -K 8; rfz -l; rf; map_mst; b; rs -K 8; ifraig; rfz; rs -K 8 -l; ifraig; rwz; b; rs -K 8 -l; map_mst; b
0.402935,39,3343.496224,13744.390625,1262.8936767578125,dc2; b -l; b; rf -l; rwz -l; dc2; dc2; dc2; rfz -l; b; &ifK3a_ifK3g; dc2; rfz -l; dc2; rs -K 8; dc2; b -l; rf -l; map_mst; ifraig; rfz; rs -K 8 -l; dc2; rs -K 8 -l; rf -l; map_mst; rf -l; rfz; rf -l; rwz -l; rfz; rwz -l; map_mst; ifraig; rs -K 8 -l; rs -K 8 -l; rwz -l; rfz -l; ifraig
0.355736,39,3401.27999,13866.6298828125,1350.715087890625,rf -l; dc2; b -l; rwz; b -l; rs -K 8; b; ifraig; rwz; dc2; rwz; rwz -l; rwz -l; dc2; dc2; map_mst; ifraig; rf -l; dc2; rf; ifraig; dc2; rf -l; rfz; rs -K 8; rwz -l; b; rfz -l; rfz; rfz -l; rfz -l; rfz -l; rf -l; map_mst; rfz -l; rfz -l; rfz -l; rf -l; rf -l
0.320998,39,3460.437754,13500.61328125,1462.137451171875,dc2; rf -l; b -l; dc2; rf -l; rfz; dc2; rfz; dc2; dc2; dc2; rfz -l; rfz -l; dc2; dc2; rwz -l; dc2; dc2; map_mst; ifraig; b -l; dc2; rfz -l; rf -l; rfz -l; &ifK3a_ifK3g; dc2; rfz; ifraig; dc2; dc2; ifraig; rfz -l; b -l; b; rfz -l; b; rwz -l; rfz -l
0.250982,39,3514.813195,14255.041015625,1527.5462646484375,dc2; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; b; dc2; b; b; rwz -l; rwz -l; rfz -l; &ifK3a_ifK3g; dc2; dc2; rf -l; rwz -l; dc2; rwz -l; ifraig; rf -l; b -l; &ifK3a_ifK3g; rs -K 8; rs -K 8; ifraig; &ifK3a_ifK3g; dc2; rwz; b -l; rs -K 8; rf -l; rfz; rf; rf -l; ifraig
0.291934,39,3591.672926,13306.9912109375,1546.908935546875,rf -l; dc2; dc2; b; b -l; rf -l; dc2; rf -l; rwz -l; dc2; dc2; rfz; ifraig; dc2; dc2; dc2; b -l; rs -K 8; ifraig; dc2; ifraig; dc2; dc2; rf -l; map_mst; rfz -l; map_mst; ifraig; map_mst; b; ifraig; ifraig; ifraig; dc2; dc2; ifraig; ifraig; rf; rf
0.391336,39,3653.898825,13618.88671875,1299.2918701171875,rf -l; dc2; dc2; dc2; dc2; rfz -l; rf -l; rf -l; dc2; rfz; rs -K 8; dc2; dc2; b; ifraig; dc2; rs -K 8; dc2; rfz -l; rfz -l; dc2; b -l; rs -K 8; rfz -l; rfz -l; rfz -l; rfz -l; rwz -l; dc2; rwz -l; rwz -l; ifraig; ifraig; dc2; rfz; map_mst; map_mst; rs -K 8 -l; rfz -l
0.311542,39,3707.86029,13143.4619140625,1522.7838134765625,dc2; dc2; dc2; rf; rf -l; dc2; dc2; rf -l; map_mst; b -l; ifraig; rs -K 8 -l; dc2; dc2; rfz -l; rf -l; dc2; dc2; rf -l; dc2; rf -l; dc2; b -l; rwz -l; rwz -l; rwz -l; rs -K 8; rwz -l; ifraig; rwz -l; dc2; rwz -l; rfz -l; rfz -l; rs -K 8; rs -K 8; rfz -l; rs -K 8 -l; rfz -l
0.382172,39,3767.472883,12765.314453125,1407.0413818359375,dc2; dc2; dc2; b -l; rf -l; rfz -l; rwz; dc2; dc2; rf -l; rwz -l; dc2; ifraig; dc2; b -l; dc2; rf -l; dc2; b; rwz -l; b; rfz; map_mst; rfz; rfz -l; rfz -l; dc2; rfz -l; ifraig; dc2; dc2; rs -K 8; rfz -l; rfz -l; rfz -l; dc2; rs -K 8; rfz -l; rfz -l
0.351524,39,3826.343168,12966.40234375,1453.9349365234375,dc2; dc2; dc2; dc2; b; dc2; ifraig; dc2; rf -l; dc2; rs -K 8; dc2; rf -l; dc2; dc2; b -l; b; rfz -l; rs -K 8; rwz -l; rfz; dc2; map_mst; ifraig; ifraig; rf; dc2; rfz -l; rfz -l; rfz -l; rfz -l; rs -K 8; dc2; rfz; rwz -l; map_mst; rfz -l; rfz -l; rf
0.279869,39,3895.729223,13280.1640625,1576.4444580078125,dc2; dc2; dc2; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rf -l; rfz -l; dc2; dc2; rfz -l; b; rf -l; rfz; dc2; dc2; rf -l; rfz -l; rwz -l; dc2; b; rfz -l; rfz -l; ifraig; dc2; dc2; dc2; map_mst; rfz -l; rfz -l; rfz -l; rfz -l; rfz -l; ifraig; dc2; map_mst
0.299947,39,3954.953964,13447.1923828125,1513.4571533203125,dc2; dc2; dc2; b -l; dc2; rfz -l; ifraig; dc2; dc2; rf -l; ifraig; dc2; dc2; dc2; dc2; rs -K 8; b -l; rfz -l; rfz -l; dc2; dc2; rfz -l; rfz -l; rfz -l; rfz -l; dc2; rf -l; dc2; rwz -l; rwz -l; ifraig; rwz -l; dc2; rwz -l; ifraig; rwz -l; rfz; dc2; ifraig
0.196063,39,4014.130991,14897.9609375,1568.7935791015625,rf -l; rf -l; rfz; dc2; dc2; dc2; rs -K 8; dc2; ifraig; dc2; dc2; dc2; rfz -l; b -l; rs -K 8; ifraig; dc2; dc2; ifraig; b -l; dc2; dc2; rs -K 8; rfz -l; ifraig; rfz; dc2; dc2; rfz -l; dc2; rf -l; dc2; rwz -l; map_mst; rwz -l; rwz -l; ifraig; rfz; ifraig
0.381714,39,4077.575373,12890.3525390625,1394.42626953125,rf -l; rf -l; dc2; dc2; dc2; dc2; rf -l; b -l; dc2; rfz; dc2; dc2; dc2; rf -l; ifraig; dc2; rwz -l; dc2; rfz -l; rfz -l; ifraig; dc2; dc2; rf -l; rfz -l; rwz -l; map_mst; rfz -l; rfz -l; rfz -l; rf -l; ifraig; dc2; dc2; rf -l; rs -K 8; b -l; rwz -l; rfz -l
0.38472,39,4140.38458,13349.4482421875,1339.9234619140625,rf -l; dc2; dc2; dc2; rf -l; rwz -l; dc2; ifraig; ifraig; ifraig; dc2; dc2; dc2; ifraig; rfz -l; rf -l; dc2; dc2; rs -K 8; dc2; rfz -l; dc2; ifraig; dc2; dc2; dc2; ifraig; rfz; dc2; dc2; b; b; rwz -l; rfz -l; rwz -l; rfz -l; map_mst; rfz -l; rfz -l
0.373016,39,4204.794937,12734.0556640625,1431.39794921875,ifraig; dc2; dc2; dc2; b; dc2; rfz -l; rf -l; dc2; ifraig; dc2; dc2; dc2; rfz -l; rf -l; dc2; dc2; rfz -l; dc2; rfz -l; b -l; rs -K 8; rf -l; map_mst; rwz -l; map_mst; rfz -l; rfz -l; ifraig; rfz -l; dc2; ifraig; rfz -l; rs -K 8; rs -K 8 -l; rfz -l; ifraig; dc2; rfz -l
0.374257,39,4266.199315,13774.951171875,1320.6156005859375,dc2; dc2; rf -l; ifraig; dc2; dc2; rf -l; b; rf -l; rwz -l; rfz; dc2; dc2; dc2; dc2; rf -l; ifraig; dc2; dc2; dc2; rfz -l; b; dc2; rfz -l; rfz -l; rfz; dc2; dc2; map_mst; rfz -l; rfz -l; rfz -l; rfz -l; map_mst; rw -l; rfz -l; rs -K 8 -l; rs -K 8; rfz -l
0.362105,39,4342.059845,13509.478515625,1372.7171630859375,dc2; dc2; rfz; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rf -l; rs -K 8; ifraig; dc2; dc2; dc2; rf -l; ifraig; dc2; dc2; b -l; b -l; rs -K 8; rf -l; ifraig; map_mst; rs -K 8 -l; b; rfz -l; rwz -l; rfz -l; rfz -l; rfz -l; rfz -l; rs -K 8; ifraig; ifraig; dc2; dc2
0.194169,39,4396.077409,14601.4619140625,1604.422119140625,dc2; dc2; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; rf; rs -K 8; ifraig; dc2; dc2; dc2; ifraig; b -l; dc2; rf -l; b -l; ifraig; rf -l; b; rfz; map_mst; rs -K 8 -l; rwz -l; rs -K 8 -l; rwz -l; b -l; ifraig; rs -K 8; ifraig; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rwz -l; rfz -l; ifraig
0.416545,39,4469.071429,12502.6416015625,1356.676513671875,dc2; dc2; dc2; dc2; &ifK3a_ifK3g; dc2; dc2; dc2; b -l; b -l; ifraig; rf -l; rwz; dc2; rwz -l; ifraig; dc2; map_mst; dc2; rfz -l; rfz -l; rf -l; rs -K 8; rwz -l; map_mst; rfz -l; map_mst; rfz -l; rfz; ifraig; dc2; dc2; rfz -l; rfz -l; rfz -l; rf -l; map_mst; rfz -l; rw -l
0.418601,39,4528.993837,13222.310546875,1278.314697265625,dc2; b -l; rf -l; dc2; rwz -l; dc2; rwz -l; rwz -l; ifraig; dc2; dc2; dc2; rfz -l; rfz -l; dc2; b; b -l; rs -K 8; rwz -l; rfz; ifraig; dc2; dc2; rf -l; b; rwz -l; rwz -l; map_mst; map_mst; rfz -l; b -l; rfz -l; ifraig; rfz -l; dc2; ifraig; rfz -l; ifraig; dc2
0.282938,39,4579.801447,13634.5166015625,1528.9312744140625,dc2; rf -l; dc2; dc2; b; rfz -l; dc2; dc2; b; ifraig; dc2; rfz -l; dc2; ifraig; dc2; dc2; dc2; rfz -l; b -l; rwz -l; rfz -l; rw -l; rs -K 8; ifraig; dc2; rs -K 8; rwz -l; rfz -l; rfz -l; rfz -l; rs -K 8; rfz -l; rs -K 8; ifraig; ifraig; rwz; rf -l; rfz; rwz
0.318648,39,4646.130448,13189.6513671875,1501.7882080078125,dc2; rf -l; dc2; dc2; dc2; rf -l; b; ifraig; rwz; rwz; rf -l; rwz; rwz -l; rwz -l; dc2; ifraig; dc2; dc2; rs -K 8; b -l; b; rwz -l; rwz -l; map_mst; rfz -l; rfz -l; rs -K 8 -l; dc2; ifraig; dc2; rwz -l; dc2; rfz -l; rfz -l; rfz -l; ifraig; ifraig; dc2; dc2
0.398516,39,4705.819395,13693.0693359375,1277.009521484375,dc2; dc2; dc2; ifraig; dc2; rfz; dc2; ifraig; dc2; dc2; dc2; rs -K 8; ifraig; dc2; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; dc2; rfz -l; dc2; rf -l; map_mst; ifraig; dc2; rs -K 8 -l; rf -l; rfz; ifraig; dc2; dc2; rfz -l; rfz -l; rfz -l; rwz -l; rfz -l
0.290541,39,4768.141448,14069.1171875,1465.990966796875,dc2; dc2; rs -K 8; dc2; b; &ifK3a_ifK3g; b -l; rwz -l; dc2; ifraig; rfz; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; map_mst; b -l; b; b; rfz -l; rwz -l; map_mst; rfz -l; rs -K 8 -l; rfz -l; b -l; rfz -l; rfz -l; rfz -l; rs -K 8 -l; rs -K 8; ifraig; dc2; map_mst; b -l; rfz -l
0.33536,39,4824.119711,13769.3515625,1403.2779541015625,rfz -l; rf -l; dc2; dc2; dc2; ifraig; dc2; b -l; dc2; rfz; ifraig; dc2; dc2; dc2; rw -l; dc2; rwz -l; dc2; ifraig; dc2; dc2; ifraig; rf -l; ifraig; dc2; rs -K 8; b -l; rfz -l; rfz -l; rs -K 8; rfz; dc2; rwz -l; ifraig; dc2; rfz; rwz -l; rfz -l; rw
0.298003,39,4882.060871,13689.8037109375,1490.763916015625,rf -l; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2; ifraig; &ifK3a_ifK3g; dc2; dc2; ifraig; dc2; rwz -l; dc2; ifraig; map_mst; dc2; rfz; dc2; ifraig; dc2; rfz -l; rfz -l; rs -K 8; dc2; rfz -l; rfz; ifraig; dc2; ifraig; rwz; rfz -l; rs -K 8; ifraig; rs -K 8; ifraig
0.253545,39,4949.999224,13377.908203125,1622.1309814453125,dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; rfz; dc2; dc2; dc2; rfz -l; ifraig; dc2; dc2; dc2; rfz -l; rf -l; rfz -l; map_mst; rw -l; dc2; rfz -l; dc2; rs -K 8; rw; b -l; rfz -l; rfz -l; rfz -l; b -l; rs -K 8; rwz -l; rfz -l; rw -l; ifraig; map_mst
0.318969,39,5010.820557,13352.947265625,1482.723876953125,dc2; rf -l; dc2; dc2; dc2; dc2; rf -l; b; dc2; rwz -l; rwz -l; rwz -l; map_mst; rw -l; dc2; ifraig; dc2; ifraig; rwz; dc2; rs -K 8; rwz; ifraig; dc2; rwz -l; ifraig; ifraig; dc2; dc2; rwz -l; rfz -l; rw; rfz -l; rfz -l; rfz -l; rfz -l; rfz -l; ifraig; ifraig
0.410473,39,5069.844749,13378.6083984375,1281.042236328125,rfz; dc2; &ifK3a_ifK3g; rf -l; dc2; dc2; rf -l; &ifK3a_ifK3g; dc2; dc2; ifraig; dc2; dc2; rf -l; dc2; ifraig; rwz -l; dc2; dc2; rfz -l; ifraig; dc2; dc2; rs -K 8; rwz -l; rw -l; rwz; map_mst; rw -l; b; rfz -l; ifraig; rs -K 8 -l; dc2; ifraig; rfz -l; rs -K 8; dc2; rfz -l
0.379332,39,5133.980527,13214.845703125,1365.4259033203125,dc2; dc2; rf -l; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; b -l; ifraig; ifraig; dc2; dc2; dc2; ifraig; ifraig; rf -l; dc2; rwz -l; map_mst; rfz -l; rfz -l; rfz -l; ifraig; ifraig; dc2; rf; ifraig; rfz; rwz
0.260157,39,5188.295089,13657.84375,1574.8111572265625,rf -l; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; rwz -l; dc2; ifraig; dc2; dc2; dc2; rfz -l; dc2; ifraig; dc2; ifraig; dc2; rfz; dc2; ifraig; dc2; b -l; rf; rs -K 8; rwz -l; ifraig; rf; rwz; rwz; rs -K 8; rfz -l
0.244563,39,5252.404334,14173.859375,1549.461669921875,dc2; rf -l; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; rwz -l; ifraig; dc2; dc2; dc2; ifraig; ifraig; dc2; dc2; dc2; ifraig; ifraig; dc2; dc2; rfz -l; rfz -l; rs -K 8; rfz -l; rfz -l; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; b -l; rfz
0.296801,39,5338.988416,12666.87109375,1613.91064453125,dc2; dc2; dc2; map_mst; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; map_mst; rs -K 8 -l; rfz -l; dc2; rf -l; rs -K 8; dc2; ifraig; rwz -l; dc2; rfz -l; rfz -l; rfz -l; map_mst; map_mst; rw -l; rw -l; rfz -l; dc2; rfz -l; rfz -l; rfz -l; rfz -l; rfz; map_mst
0.104324,39,5405.623431,15167.3994140625,1716.7633056640625,dc2; dc2; dc2; b; rfz; dc2; &ifK3a_ifK3g; dc2; dc2; rwz -l; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rfz -l; ifraig; rf -l; dc2; dc2; rwz -l; ifraig; rfz -l; dc2; dc2; rwz -l; ifraig; rfz -l; ifraig; dc2; rfz; dc2; dc2; map_mst; b; rw -l
0.240556,39,5464.044095,13352.48046875,1653.5006103515625,dc2; ifraig; dc2; dc2; dc2; rf -l; rwz -l; dc2; rfz; rf -l; dc2; dc2; ifraig; dc2; dc2; ifraig; dc2; dc2; dc2; rf -l; ifraig; rwz -l; dc2; ifraig; ifraig; dc2; dc2; ifraig; dc2; rfz -l; rfz -l; ifraig; dc2; dc2; ifraig; rs -K 8; rfz -l; dc2; rwz -l
0.328052,39,5526.403702,13773.55078125,1418.27490234375,dc2; rf -l; dc2; dc2; &ifK3a_ifK3g; dc2; rf -l; ifraig; dc2; dc2; ifraig; rf -l; dc2; dc2; rf -l; dc2; rs -K 8; ifraig; ifraig; dc2; dc2; dc2; ifraig; dc2; ifraig; rwz; rwz -l; ifraig; ifraig; dc2; rf; ifraig; ifraig; rf -l; rwz; rwz -l; rw -l; rfz -l; dc2
0.308537,39,5595.431532,13771.451171875,1459.6878662109375,dc2; rf -l; dc2; dc2; dc2; rwz -l; rf -l; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rs -K 8; dc2; dc2; ifraig; ifraig; dc2; dc2; rf -l; ifraig; rwz -l; dc2; rwz -l; rw -l; map_mst; rfz -l; map_mst; rfz -l; rfz -l; rfz -l; map_mst; rfz -l; rfz -l; rfz -l
0.175191,39,5657.808702,13452.32421875,1782.489501953125,rf -l; dc2; ifraig; dc2; rf -l; dc2; dc2; b; rfz -l; ifraig; dc2; dc2; rf -l; dc2; ifraig; b; rw -l; dc2; rf -l; dc2; ifraig; dc2; dc2; ifraig; rwz -l; dc2; dc2; rfz -l; ifraig; dc2; ifraig; rs -K 8 -l; ifraig; dc2; rf -l; ifraig; ifraig; rf; rfz
0.38396,39,5734.544809,13038.71875,1373.5518798828125,rfz -l; dc2; dc2; rs -K 8; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rf -l; ifraig; dc2; dc2; rwz -l; rwz -l; map_mst; rfz -l; rw -l; ifraig; dc2; dc2; rf; b; rwz -l; map_mst; rfz -l; rfz -l; ifraig; dc2; ifraig; dc2; ifraig; dc2; rs -K 8; map_mst; ifraig; rw -l
0.203223,39,5807.567327,14122.5380859375,1640.19189453125,dc2; dc2; b; b -l; rwz -l; ifraig; dc2; dc2; dc2; ifraig; rf -l; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; ifraig; dc2; dc2; rf -l; rwz -l; map_mst; rfz -l; rw -l; ifraig; ifraig; dc2; &ifK3a_ifK3g; rf -l; rfz; rfz; map_mst; rfz -l; ifraig
0.291964,39,5875.437181,13222.310546875,1556.74951171875,rfz -l; b -l; rf -l; dc2; rf -l; rwz -l; rwz -l; rf -l; map_mst; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; rwz -l; ifraig; dc2; rwz -l; dc2; ifraig; map_mst; ifraig; dc2; ifraig; dc2; &ifK3a_ifK3g; rf -l; rfz; rw -l; rwz -l; rfz -l; rfz -l; rfz -l; map_mst; rfz -l
0.415824,39,5949.379659,12846.962890625,1321.9468994140625,dc2; b -l; rf -l; rwz -l; rwz -l; map_mst; rw -l; dc2; dc2; dc2; b -l; rf -l; rwz -l; map_mst; map_mst; b -l; rfz -l; rfz -l; rfz; ifraig; dc2; dc2; b; ifraig; rwz -l; rw -l; map_mst; ifraig; rw -l; rfz; dc2; ifraig; dc2; rf; rfz -l; rs -K 8; rfz; ifraig; rw -l
0.189591,39,6031.134674,14923.8544921875,1578.6793212890625,dc2; rwz -l; dc2; rf; map_mst; ifraig; dc2; dc2; dc2; dc2; rf -l; ifraig; rwz -l; dc2; rw -l; dc2; dc2; ifraig; dc2; rs -K 8; dc2; b; ifraig; rwz -l; rfz -l; &ifK3a_ifK3g; ifraig; map_mst; ifraig; rw -l; ifraig; dc2; ifraig; dc2; rs -K 8; ifraig; map_mst; rs -K 8 -l; b
0.40938,39,6106.45689,13299.9921875,1291.0040283203125,dc2; dc2; rf -l; dc2; dc2; ifraig; dc2; rwz; rwz; rf -l; rwz -l; rwz -l; dc2; rfz; map_mst; ifraig; dc2; dc2; map_mst; ifraig; rs -K 8 -l; dc2; ifraig; dc2; dc2; b; rfz; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; rfz -l; rf; ifraig; map_mst; rw -l; rfz -l
0.394428,39,6180.434243,12996.029296875,1354.645751953125,dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; b -l; ifraig; map_mst; dc2; rw -l; dc2; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; rw; rs -K 8; b -l; ifraig; ifraig; rwz; rwz; rs -K 8; rs -K 8; rw -l; ifraig; rs -K 8 -l; dc2; b; rfz -l; rs -K 8
0.342128,39,6256.836849,13273.865234375,1440.8359375,dc2; dc2; dc2; dc2; b -l; dc2; rf -l; rwz -l; rwz -l; map_mst; map_mst; rw -l; &ifK3a_ifK3g; dc2; dc2; rfz; ifraig; dc2; dc2; ifraig; rwz -l; map_mst; dc2; ifraig; rw -l; dc2; dc2; rf -l; ifraig; ifraig; rwz -l; dc2; ifraig; ifraig; dc2; b -l; rs -K 8; rs -K 8; rfz -l
0.288868,39,6330.315619,13814.841796875,1496.49462890625,dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; rwz; ifraig; rwz -l; rwz; rwz -l; map_mst; map_mst; rw -l; dc2; ifraig; dc2; rs -K 8; rwz; ifraig; rwz -l; rwz; rf -l; ifraig; rwz; rwz -l; map_mst; rfz; rw -l; rfz -l; ifraig; dc2; ifraig; dc2; rfz -l
0.455586,39,6411.528976,12914.84765625,1225.493896484375,map_mst; rfz; dc2; dc2; dc2; dc2; rf -l; map_mst; ifraig; dc2; ifraig; dc2; dc2; dc2; rfz -l; ifraig; dc2; dc2; map_mst; ifraig; ifraig; dc2; dc2; map_mst; rfz -l; rfz -l; ifraig; dc2; rf; rs -K 8; rfz -l; rs -K 8; ifraig; map_mst; rw -l; rs -K 8 -l; rfz -l; rfz -l; ifraig
0.162192,39,6483.538072,14080.314453125,1729.8275146484375,b -l; rfz; dc2; dc2; dc2; b; rwz; rs -K 8; rwz -l; map_mst; rs -K 8 -l; dc2; dc2; ifraig; dc2; dc2; dc2; rfz; rwz -l; dc2; map_mst; map_mst; &ifK3a_ifK3g; b -l; rs -K 8; rs -K 8; rwz -l; rw -l; rw -l; dc2; dc2; ifraig; ifraig; dc2; rf; rs -K 8; rs -K 8; rw; b -l
0.21156,39,6558.774241,13498.2802734375,1698.090087890625,dc2; rfz; map_mst; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; &ifK3a_ifK3g; dc2; dc2; rf -l; ifraig; rf; dc2; rwz; rs -K 8; rf -l; dc2; b; ifraig; rwz -l; map_mst; rw -l; ifraig; rs -K 8 -l; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; rwz; rwz
0.256537,39,6640.951601,13400.0693359375,1612.958251953125,map_mst; dc2; dc2; dc2; b -l; rf -l; rwz -l; map_mst; map_mst; rw -l; rs -K 8 -l; dc2; dc2; rfz; dc2; ifraig; dc2; dc2; dc2; ifraig; rf -l; map_mst; rw -l; rs -K 8 -l; rfz -l; dc2; ifraig; rwz -l; map_mst; rw -l; ifraig; rw -l; dc2; rfz; ifraig; rw; rwz; rs -K 8; b -l
