#{"t_start": 1667833079.959336, "env_id": "abc-asic-v0"}
r,l,t,nd,lev,seq
0.406507,39,228204.094238,11731.884765625,1470.6817626953125,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rfz -l; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; dc2; ifraig; rw -l; &ifK3a_ifK3g; dc2; rfz -l; dc2; rw -l; dc2; rfz -l; dc2; dc2; rw -l; dc2; rfz -l; rw -l
0.462825,39,228301.885515,11480.875,1360.226806640625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rfz -l; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; dc2; dc2; ifraig; dc2; dc2; rw -l; ifraig; &ifK3a_ifK3g; rw -l; &ifK3a_ifK3g; dc2; rfz -l; rw -l; rw -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; dc2
0.431712,39,228405.822977,11830.095703125,1396.5323486328125,dc2; dc2; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; ifraig; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; rfz -l; rw -l; &ifK3a_ifK3g; dc2; rfz -l; dc2; rw -l; rw -l; dc2; dc2; rfz -l; rw -l
0.394073,39,228505.599227,11348.3720703125,1552.234130859375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; dc2; rfz -l; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; dc2; dc2; dc2; rfz -l; rw -l; dc2; rfz -l; rw -l; rw -l; rw -l; ifraig; &ifK3a_ifK3g; rw -l; dc2
0.432121,39,228607.952435,12186.3134765625,1354.735595703125,dc2; dc2; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; ifraig; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; dc2; rfz -l; rw -l; rfz -l; &ifK3a_ifK3g; rw -l; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rfz -l; dc2; rw -l; rw -l
0.428019,39,228709.260285,11016.880859375,1509.3642578125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; &ifK3a_ifK3g; rs -K 8; ifraig; rs -K 8; dc2; dc2; ifraig; rfz -l; dc2; &ifK3a_ifK3g; dc2; rfz -l; dc2; rfz -l; rw -l; dc2; &ifK3a_ifK3g; dc2; rfz -l; rw -l; rw -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; dc2
0.367902,39,228813.943046,11360.26953125,1617.5836181640625,dc2; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; rfz -l; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rfz -l; dc2; dc2; rs -K 8; dc2; dc2; dc2
0.3767,39,228911.247807,11848.7578125,1529.307373046875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; map_mst; rs -K 8; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rfz -l; rs -K 8; rw -l; &ifK3a_ifK3g; rw -l; rw -l; dc2; ifraig; rw -l; rw -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; rw -l; rw -l; rw -l
0.384956,39,229018.634053,11556.9248046875,1547.1590576171875,dc2; dc2; map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; &ifK3a_ifK3g; rs -K 8; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; dc2; rfz -l; rw -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; dc2; dc2; dc2; rfz -l
0.334009,39,229113.305788,12167.6513671875,1591.228515625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; rfz -l; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; rw -l; dc2; rfz -l; &ifK3a_ifK3g; rfz -l; rw; rs -K 8; &ifK3a_ifK3g; dc2; dc2; rfz -l
0.323398,39,229213.462471,12559.095703125,1566.1947021484375,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; ifraig; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; rfz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; rfz -l; dc2; dc2; rfz -l; dc2; rfz -l; rw -l; dc2; rw -l; dc2; rfz -l; dc2; dc2; rfz -l; rw -l; dc2
0.411968,39,229312.194936,11573.4873046875,1477.091064453125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rfz -l; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; rfz -l; &ifK3a_ifK3g; dc2; rfz -l; dc2; rw -l; dc2; rfz -l; dc2; rfz -l; rw -l; dc2
0.303743,39,229404.059397,11965.1640625,1691.6939697265625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; &ifK3a_ifK3g; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; dc2; rw -l; dc2; rfz -l; rw -l; rw -l; ifraig; &ifK3a_ifK3g; rw -l; rw -l; dc2; dc2; rfz -l; rw -l; rw -l; rw -l
0.40615,39,229494.794535,11578.8525390625,1491.015380859375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; ifraig; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rfz -l; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rfz -l; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; rfz -l; &ifK3a_ifK3g; rw -l; dc2; rfz -l; rw -l; dc2; dc2; dc2
0.383735,39,229594.337564,12305.986328125,1455.8675537109375,dc2; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; rw -l; dc2; dc2; rfz -l; rw -l; dc2; dc2
0.420663,37,229692.740767,11476.67578125,1467.5263671875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; dc2; map_mst; dc2; dc2; dc2; rfz -l; dc2; rfz -l; rw -l; dc2; dc2; rfz -l; dc2; rfz -l; rw -l; dc2; dc2; dc2; rfz -l; rfz -l; rw -l; rw -l; dc2; dc2
0.270713,39,229791.93749,12408.396484375,1708.6522216796875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; map_mst; rs -K 8; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rfz -l; &ifK3a_ifK3g; rw -l; dc2; rfz -l; dc2; rfz -l; rw -l; dc2; dc2; dc2; rfz -l; rfz -l; rw -l; rw; &ifK3a_ifK3g
0.396274,39,229881.6354,11223.5673828125,1563.7957763671875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; dc2; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; &ifK3a_ifK3g; rfz -l; rw -l; &ifK3a_ifK3g; rw -l; dc2; rfz -l; rw -l; rw -l; ifraig; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; rw -l; dc2; dc2; rfz -l; rfz -l
0.459677,39,229985.119188,11471.0771484375,1369.366943359375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; map_mst; dc2; dc2; dc2; rfz -l; rfz -l; rw -l; &ifK3a_ifK3g; dc2; rfz -l; dc2; rfz -l; rw -l; dc2; dc2; rfz -l; rfz -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; dc2; dc2; dc2
0.281087,39,230084.774015,12218.97265625,1710.45703125,dc2; dc2; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; ifraig; rwz -l; rs -K 8; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; rfz -l; dc2; dc2; dc2; rfz -l; rw -l; rw -l; &ifK3a_ifK3g; ifraig; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; dc2; rfz -l; rw -l; dc2; dc2
0.447647,39,230185.452786,12224.8046875,1313.5478515625,dc2; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rs -K 8; map_mst; dc2; dc2; dc2; rfz -l; ifraig; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; &ifK3a_ifK3g; dc2; rfz -l; dc2; rw -l; dc2; rfz -l; rw -l; dc2; rfz -l; rw -l; dc2; dc2; rw -l
0.35819,39,230277.883406,11442.150390625,1630.684326171875,dc2; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; &ifK3a_ifK3g; rs -K 8; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rfz -l; rs -K 8; &ifK3a_ifK3g; dc2; rs -K 8; dc2; dc2; dc2; rfz -l; rfz -l; rw -l; &ifK3a_ifK3g; dc2; rfz -l; rw -l
0.404919,39,230373.887034,11823.330078125,1463.2103271484375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rfz -l; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; dc2; rfz -l; rw -l; rw -l; dc2; dc2; rfz -l; rfz -l; rw -l; &ifK3a_ifK3g; dc2; rfz -l; rfz -l; rw -l
0.45993,39,230470.576055,11492.5390625,1366.170654296875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rfz -l; rs -K 8; &ifK3a_ifK3g; rw -l; &ifK3a_ifK3g; rfz -l; &ifK3a_ifK3g; rs -K 8; rw -l; dc2; ifraig; dc2; dc2; rs -K 8; dc2; dc2; dc2; rfz -l; rw -l; rw -l; dc2
0.40603,39,230568.256517,10980.0234375,1572.6495361328125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; &ifK3a_ifK3g; rs -K 8; dc2; map_mst; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; dc2; rfz -l; rw -l; dc2; dc2; rfz -l; rw -l; dc2; dc2; rfz -l; dc2; rw -l; dc2; rfz -l; dc2; rw -l
0.36368,39,230667.271273,11309.6474609375,1635.6748046875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; dc2; rw -l; &ifK3a_ifK3g; rfz -l; dc2; rw -l; dc2; rfz -l; dc2; dc2; rfz -l; rfz -l; rw -l; rw
0.427857,39,230760.131784,12100.93359375,1374.5367431640625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; rs -K 8; dc2; dc2; map_mst; ifraig; dc2; rs -K 8; &ifK3a_ifK3g; ifraig; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; rw -l; &ifK3a_ifK3g; rw -l; ifraig; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; rw -l; ifraig; dc2; rw -l; rw -l; dc2; dc2; rfz -l
0.284532,39,230841.595122,13780.5498046875,1509.365966796875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; map_mst; dc2; &ifK3a_ifK3g; rs -K 8; map_mst; dc2; &ifK3a_ifK3g; rs -K 8; ifraig; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; rs -K 8; rw -l; rw -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; rw -l; &ifK3a_ifK3g; rs -K 8 -l
0.295957,39,230934.505826,11345.5732421875,1804.0299072265625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; rs -K 8; map_mst; dc2; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; dc2; dc2; rfz -l; rfz -l; rw -l; &ifK3a_ifK3g; dc2; rfz -l; rfz -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; rfz -l; rs -K 8 -l
0.471538,39,231024.729156,11412.5244140625,1346.1795654296875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; map_mst; rs -K 8; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rfz -l; rs -K 8; &ifK3a_ifK3g; rw -l; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; rw -l; rw -l; dc2; dc2; rfz -l; rfz -l; rw
0.398218,39,231118.528413,11906.611328125,1469.33740234375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; rs -K 8; map_mst; dc2; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; rfz -l; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; rw -l; &ifK3a_ifK3g; rw -l; dc2; rfz -l; rw -l; dc2; dc2; rfz -l; rw -l; dc2; dc2
0.306206,39,231214.602628,12526.669921875,1610.148193359375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; map_mst; dc2; rs -K 8; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; rfz -l; &ifK3a_ifK3g; b; ifraig; rs -K 8; rw -l; &ifK3a_ifK3g; dc2; rfz -l; rs -K 8; rw -l; rw -l
0.374215,39,231310.259188,11784.8388671875,1543.7327880859375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; dc2; map_mst; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; rw -l; dc2; dc2; rfz -l; rw -l; rw -l; dc2; dc2; rfz -l; rw -l; dc2; dc2
0.343442,39,231408.320092,11839.66015625,1612.1463623046875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; rf; dc2; map_mst; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; rw -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; rw -l; rw -l; dc2; dc2; rfz -l; dc2; rfz -l; rw -l
0.373427,39,231506.878587,12310.185546875,1479.7142333984375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; map_mst; rs -K 8; rw -l; &ifK3a_ifK3g; rw -l; dc2; rfz -l; dc2; rw -l; dc2; rfz -l; dc2; rw -l; dc2; rfz -l; rw -l; rw -l; dc2; dc2; rfz -l
0.326144,39,231605.396167,11905.2119140625,1645.5101318359375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; &ifK3a_ifK3g; rs -K 8; rs -K 8; map_mst; dc2; dc2; rs -K 8; ifraig; dc2; rw -l; &ifK3a_ifK3g; rfz -l; &ifK3a_ifK3g; rs -K 8; rw -l; dc2; ifraig; dc2; rs -K 8; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; &ifK3a_ifK3g; dc2; rw -l; rs -K 8; dc2; dc2
0.350307,39,231709.767294,11593.5498046875,1629.1553955078125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; &ifK3a_ifK3g; ifraig; dc2; rs -K 8; &ifK3a_ifK3g; ifraig; dc2; rs -K 8; dc2; map_mst; rw -l; dc2; dc2; rfz -l; rw -l; dc2; dc2; rw -l; rfz -l; dc2; dc2; rw -l; rfz -l; dc2; rw -l; dc2
0.243243,39,231805.847149,13278.53125,1656.8267822265625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; dc2; ifraig; map_mst; rs -K 8; &ifK3a_ifK3g; dc2; map_mst; rs -K 8; dc2; rw -l; &ifK3a_ifK3g; rfz -l; dc2; dc2; rw -l; rfz -l; dc2; dc2; dc2; rfz -l; rfz -l; rw -l; rw; &ifK3a_ifK3g; rs -K 8; dc2; dc2; rfz -l; rw; rw -l; &ifK3a_ifK3g
0.44127,39,231904.357952,12089.736328125,1343.5557861328125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rs -K 8; map_mst; dc2; dc2; dc2; rfz -l; dc2; rw -l; &ifK3a_ifK3g; rfz -l; rs -K 8 -l; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; rw -l; &ifK3a_ifK3g; rs -K 8 -l; dc2; rs -K 8; dc2; rfz -l; dc2; rw -l; dc2; rfz -l
0.406111,39,232003.22896,11628.30859375,1484.7706298828125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; map_mst; dc2; dc2; dc2; rfz -l; rw -l; ifraig; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; rfz -l; rs -K 8 -l; rs -K 8 -l; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; rw -l; rw -l; rw -l; dc2; dc2
0.333187,39,232102.236745,12440.123046875,1558.2978515625,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; rfz -l; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; rw -l; ifraig; rw -l; &ifK3a_ifK3g; rs -K 8; dc2; dc2; rw -l; rfz -l; rw -l
0.248325,39,232191.947468,11839.8935546875,1845.6654052734375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; rs -K 8; map_mst; dc2; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; rfz -l; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; rw -l; dc2; ifraig; rw -l; dc2; rw -l; dc2; rfz -l; rw -l; rs -K 8 -l
0.36219,39,232289.820113,11632.740234375,1593.96923828125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; dc2; map_mst; dc2; dc2; rw -l; rfz -l; dc2; rw -l; dc2; rfz -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; rfz -l; dc2; rw -l; rw -l; dc2; dc2; rfz -l; rw -l; dc2; dc2; rfz -l; rs -K 8 -l
0.371655,39,232385.52259,12097.900390625,1509.938232421875,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; rw -l; &ifK3a_ifK3g; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; rw -l; &ifK3a_ifK3g; rs -K 8; rw -l; dc2; &ifK3a_ifK3g; rfz -l; rs -K 8 -l; rs -K 8 -l; dc2; dc2; rfz -l; rw -l
0.365996,39,232483.10897,11248.76171875,1638.5426025390625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; &ifK3a_ifK3g; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; dc2; rs -K 8 -l; rs -K 8; dc2; rw -l; dc2; rw -l; dc2; rfz -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; rfz -l; rs -K 8 -l
0.3611,39,232579.041571,11757.7783203125,1579.7135009765625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; map_mst; dc2; ifraig; dc2; rs -K 8; &ifK3a_ifK3g; ifraig; dc2; rs -K 8; &ifK3a_ifK3g; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; rw -l; &ifK3a_ifK3g; rs -K 8 -l; rs -K 8 -l; dc2; dc2; rfz -l; rw -l
0.328868,39,232672.424151,12011.8203125,1624.3131103515625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; map_mst; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; dc2; &ifK3a_ifK3g; rfz -l; rs -K 8 -l; rs -K 8 -l; &ifK3a_ifK3g; rs -K 8; dc2; rw -l; dc2; rw -l; dc2; rw -l; dc2; rw -l; dc2
0.380237,39,232770.64019,11662.1337890625,1544.962890625,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; map_mst; dc2; dc2; dc2; rfz -l; rw -l; dc2; rw -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; rw -l; &ifK3a_ifK3g; rs -K 8 -l; dc2; rfz -l; dc2; rw -l; dc2; dc2; rfz -l; rw -l; dc2
0.358245,39,232867.106857,12405.830078125,1503.8826904296875,&ifK3a_ifK3g; dc2; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; ifraig; rfz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; &ifK3a_ifK3g; dc2; rfz -l; dc2; dc2; rw -l; rfz -l; dc2; dc2; dc2; rfz -l; rw -l; rw -l; dc2; dc2; rw -l; rw -l; dc2
0.39741,39,232966.027846,11315.0126953125,1548.2386474609375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; rw -l; &ifK3a_ifK3g; map_mst; &ifK3a_ifK3g; rs -K 8; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; dc2; rfz -l; &ifK3a_ifK3g; dc2; dc2; rfz -l; rw -l; dc2; dc2; rw -l; rw -l; dc2; ifraig; dc2; rw -l; dc2; rfz -l; dc2
0.33131,39,233062.939817,11972.396484375,1623.7322998046875,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; map_mst; dc2; dc2; dc2; rfz -l; dc2; rw -l; rw -l; ifraig; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; rw -l; &ifK3a_ifK3g; rs -K 8 -l; dc2; rfz -l; dc2; rw -l
